event_name,event_id,fight_id,r_name,r_id,b_name,b_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,0992795fd0fa06d0,Nina Nunes,d343df8ba11f4c4e,Mackenzie Dern,7447e9f28508106a,women's strawweight,0,Submission,1,288,3.0,Chris Tognoni,0.0,4.0,7.0,57.0,5.0,8.0,62.0,0.0,0.0,,0.0,0.0,2.0,5.0,40.0,1.0,1.0,100.0,1.0,1.0,100.0,4.0,7.0,56.0,0.0,0.0,,0.0,0.0,,50.0,25.0,25.0,100.0,0.0,0.0,0.0,12.0,22.0,54.0,31.0,44.0,70.0,1.0,2.0,50.0,1.0,240.0,10.0,20.0,50.0,0.0,0.0,,2.0,2.0,100.0,8.0,15.0,53.0,0.0,1.0,0.0,4.0,6.0,67.0,83.0,0.0,16.0,66.0,0.0,33.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,e27c28928ed4390f,Jim Miller,d1941565abf50b16,Joe Solecki,af65aa688d13eedf,lightweight,0,Decision - Unanimous,3,300,3.0,Herb Dean,0.0,11.0,34.0,32.0,45.0,76.0,59.0,0.0,0.0,,0.0,123.0,7.0,26.0,27.0,2.0,4.0,50.0,2.0,4.0,50.0,9.0,31.0,28.0,2.0,2.0,100.0,0.0,1.0,0.0,63.0,18.0,18.0,81.0,18.0,0.0,0.0,19.0,42.0,45.0,93.0,146.0,64.0,1.0,4.0,25.0,0.0,563.0,12.0,33.0,36.0,2.0,4.0,50.0,5.0,5.0,100.0,18.0,41.0,44.0,1.0,1.0,100.0,0.0,0.0,,63.0,10.0,26.0,94.0,5.0,0.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,7aebf01b5afc0109,John Makdessi,c21a036b4e012f1c,Ignacio Bahamondes,e4a47b07044ddd72,lightweight,0,Decision - Split,3,300,3.0,Chris Tognoni,0.0,124.0,232.0,53.0,145.0,257.0,56.0,0.0,0.0,,0.0,13.0,72.0,165.0,44.0,33.0,45.0,73.0,19.0,22.0,86.0,109.0,212.0,51.0,15.0,20.0,75.0,0.0,0.0,,58.0,26.0,15.0,87.0,12.0,0.0,0.0,112.0,312.0,35.0,117.0,318.0,37.0,0.0,4.0,0.0,0.0,74.0,75.0,268.0,28.0,22.0,25.0,88.0,15.0,19.0,79.0,99.0,297.0,33.0,13.0,15.0,87.0,0.0,0.0,,66.0,19.0,13.0,88.0,11.0,0.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,ac9a8b73e58f3d71,Mike Perry,f2b6fdb20675b11c,Daniel Rodriguez,8a1f3b5c526cd6e6,welterweight,0,Decision - Unanimous,3,300,3.0,Mike Beltran,0.0,61.0,132.0,46.0,65.0,137.0,47.0,2.0,4.0,50.0,0.0,169.0,27.0,85.0,32.0,14.0,21.0,67.0,20.0,26.0,77.0,60.0,130.0,46.0,1.0,2.0,50.0,0.0,0.0,,44.0,22.0,32.0,98.0,1.0,0.0,0.0,129.0,235.0,54.0,145.0,252.0,57.0,0.0,1.0,0.0,0.0,0.0,90.0,191.0,47.0,11.0,14.0,79.0,28.0,30.0,93.0,129.0,235.0,55.0,0.0,0.0,,0.0,0.0,,69.0,8.0,21.0,100.0,0.0,0.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,646eeca9447c6965,Sam Alvey,d156513a19acf856,Julian Marquez,d0e1b42d41dab603,middleweight,0,Submission,2,127,3.0,Mark Smith,0.0,29.0,78.0,37.0,29.0,78.0,37.0,0.0,0.0,,0.0,5.0,21.0,64.0,33.0,4.0,8.0,50.0,4.0,6.0,67.0,28.0,77.0,36.0,1.0,1.0,100.0,0.0,0.0,,72.0,13.0,13.0,96.0,3.0,0.0,1.0,61.0,100.0,61.0,62.0,101.0,61.0,0.0,0.0,,1.0,16.0,46.0,78.0,59.0,15.0,22.0,68.0,0.0,0.0,,41.0,75.0,55.0,1.0,1.0,100.0,19.0,24.0,79.0,75.0,24.0,0.0,67.0,1.0,31.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,444f0a732695dc81,Yorgan De Castro,1eff7bc0f815b270,Jarjis Danho,8614b7134913f5d5,heavyweight,0,KO/TKO,1,182,3.0,Mike Beltran,0.0,2.0,11.0,18.0,5.0,15.0,33.0,0.0,0.0,,0.0,8.0,2.0,11.0,18.0,0.0,0.0,,0.0,0.0,,2.0,11.0,18.0,0.0,0.0,,0.0,0.0,,100.0,0.0,0.0,100.0,0.0,0.0,1.0,10.0,12.0,83.0,10.0,12.0,83.0,0.0,1.0,0.0,0.0,42.0,3.0,4.0,75.0,1.0,2.0,50.0,6.0,6.0,100.0,8.0,10.0,80.0,1.0,1.0,100.0,1.0,1.0,100.0,30.0,10.0,60.0,80.0,10.0,10.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,998296216e7171ed,Scott Holtzman,df1eb4354d18a906,Mateusz Gamrot,72db2a14ffa73ece,lightweight,0,KO/TKO,2,82,3.0,Jason Herzog,0.0,10.0,48.0,20.0,10.0,48.0,21.0,0.0,1.0,0.0,0.0,0.0,5.0,34.0,15.0,2.0,6.0,33.0,3.0,8.0,38.0,10.0,48.0,21.0,0.0,0.0,,0.0,0.0,,50.0,20.0,30.0,100.0,0.0,0.0,1.0,39.0,63.0,61.0,41.0,65.0,63.0,2.0,5.0,40.0,0.0,50.0,17.0,38.0,45.0,8.0,10.0,80.0,14.0,15.0,93.0,30.0,52.0,57.0,6.0,6.0,100.0,3.0,5.0,60.0,43.0,20.0,35.0,76.0,15.0,7.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,93a1cd50374397c0,Luis Saldana,12e0fdc606f7e274,Jordan Griffin,ebef46976554f975,featherweight,0,Decision - Unanimous,3,300,3.0,Jason Herzog,0.0,36.0,88.0,40.0,40.0,94.0,43.0,0.0,0.0,,1.0,138.0,19.0,67.0,28.0,8.0,10.0,80.0,9.0,11.0,82.0,30.0,79.0,38.0,6.0,9.0,67.0,0.0,0.0,,52.0,22.0,25.0,83.0,16.0,0.0,0.0,33.0,69.0,47.0,39.0,77.0,51.0,4.0,7.0,57.0,2.0,378.0,22.0,55.0,40.0,9.0,11.0,82.0,2.0,3.0,67.0,27.0,60.0,45.0,4.0,6.0,67.0,2.0,3.0,67.0,66.0,27.0,6.0,81.0,12.0,6.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,2efbcd870f1f7bc7,Derek Brunson,b1a3e0aca758b322,Kevin Holland,3a46b268013afede,middleweight,0,Decision - Unanimous,5,300,5.0,Herb Dean,0.0,43.0,93.0,46.0,226.0,323.0,70.0,6.0,12.0,50.0,1.0,1015.0,28.0,74.0,38.0,7.0,10.0,70.0,8.0,9.0,89.0,14.0,43.0,33.0,10.0,10.0,100.0,19.0,40.0,47.0,65.0,16.0,18.0,32.0,23.0,44.0,0.0,36.0,74.0,48.0,190.0,236.0,81.0,1.0,1.0,100.0,0.0,107.0,28.0,64.0,44.0,2.0,4.0,50.0,6.0,6.0,100.0,29.0,64.0,45.0,5.0,7.0,71.0,2.0,3.0,67.0,77.0,5.0,16.0,80.0,13.0,5.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,cd5d9828b278181a,Da Woon Jung,74f9448b97bf8bec,William Knight,5da33b8fbfa5ee95,light heavyweight,0,Decision - Unanimous,3,300,3.0,Mark Smith,0.0,28.0,46.0,60.0,73.0,99.0,74.0,8.0,9.0,88.0,0.0,724.0,20.0,37.0,54.0,0.0,1.0,0.0,8.0,8.0,100.0,11.0,23.0,48.0,0.0,0.0,,17.0,23.0,74.0,71.0,0.0,28.0,39.0,0.0,60.0,0.0,17.0,29.0,58.0,38.0,50.0,76.0,0.0,3.0,0.0,0.0,9.0,5.0,13.0,38.0,1.0,1.0,100.0,11.0,15.0,73.0,17.0,26.0,65.0,0.0,3.0,0.0,0.0,0.0,,29.0,5.0,64.0,100.0,0.0,0.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,3209bcfaf95de90b,Impa Kasanganay,257b0c8d6f199895,Sasha Palatnikov,a6c20202c701e5ca,welterweight,0,Submission,2,26,3.0,Chris Tognoni,0.0,13.0,29.0,44.0,21.0,41.0,51.0,2.0,6.0,33.0,1.0,174.0,11.0,26.0,42.0,0.0,0.0,,2.0,3.0,67.0,10.0,26.0,38.0,3.0,3.0,100.0,0.0,0.0,,84.0,0.0,15.0,76.0,23.0,0.0,0.0,13.0,24.0,54.0,31.0,43.0,72.0,0.0,0.0,,0.0,56.0,6.0,16.0,38.0,4.0,4.0,100.0,3.0,4.0,75.0,7.0,16.0,44.0,6.0,8.0,75.0,0.0,0.0,,46.0,30.0,23.0,53.0,46.0,0.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,afc86d1076c4c3a9,Adrian Yanez,0232cabbc30a2372,Gustavo Lopez,93b62c5f2ba18e51,bantamweight,0,KO/TKO,3,27,3.0,Chris Tognoni,2.0,41.0,103.0,39.0,41.0,103.0,40.0,0.0,0.0,,0.0,3.0,32.0,83.0,39.0,8.0,19.0,42.0,1.0,1.0,100.0,41.0,102.0,40.0,0.0,0.0,,0.0,1.0,0.0,78.0,19.0,2.0,100.0,0.0,0.0,0.0,23.0,51.0,45.0,23.0,51.0,45.0,0.0,1.0,0.0,0.0,0.0,14.0,40.0,35.0,5.0,7.0,71.0,4.0,4.0,100.0,23.0,51.0,45.0,0.0,0.0,,0.0,0.0,,60.0,21.0,17.0,100.0,0.0,0.0
UFC Fight Night: Vettori vs. Holland,9114c8ded5ccd71d,1fee9eca658d9808,Hunter Azure,2af2f2e26c4c0402,Jack Shore,b8a85389d115e35a,bantamweight,0,Decision - Split,3,300,3.0,Herb Dean,0.0,45.0,80.0,56.0,78.0,121.0,64.0,0.0,6.0,0.0,1.0,242.0,12.0,37.0,32.0,14.0,19.0,74.0,19.0,24.0,79.0,35.0,64.0,55.0,6.0,11.0,55.0,4.0,5.0,80.0,26.0,31.0,42.0,77.0,13.0,8.0,0.0,36.0,57.0,63.0,57.0,84.0,68.0,6.0,13.0,46.0,0.0,317.0,24.0,42.0,56.0,4.0,4.0,100.0,8.0,11.0,73.0,27.0,43.0,63.0,6.0,10.0,60.0,3.0,4.0,75.0,66.0,11.0,22.0,75.0,16.0,8.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,dd7f3f91ea6067d4,Cheyanne Vlismas,4959f10a62f3fec3,Montserrat Conejo Ruiz,1235b31de15d0c6e,women's strawweight,0,Decision - Unanimous,3,300,3.0,Mark Smith,0.0,31.0,65.0,47.0,49.0,87.0,56.0,0.0,0.0,,0.0,64.0,26.0,60.0,43.0,5.0,5.0,100.0,0.0,0.0,,26.0,56.0,46.0,2.0,2.0,100.0,3.0,7.0,43.0,83.0,16.0,0.0,83.0,6.0,9.0,0.0,15.0,41.0,36.0,136.0,168.0,81.0,4.0,5.0,80.0,2.0,593.0,10.0,35.0,28.0,0.0,1.0,0.0,5.0,5.0,100.0,15.0,41.0,37.0,0.0,0.0,,0.0,0.0,,66.0,0.0,33.0,100.0,0.0,0.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,edac9fd482177a64,Song Kenan,32490e80ddab1e5a,Max Griffin,b0d6a1d8ac3d563d,welterweight,0,KO/TKO,1,140,3.0,Keith Peterson,0.0,14.0,24.0,58.0,14.0,24.0,57.0,0.0,0.0,,0.0,0.0,5.0,10.0,50.0,5.0,8.0,62.0,4.0,6.0,67.0,14.0,24.0,57.0,0.0,0.0,,0.0,0.0,,35.0,35.0,28.0,100.0,0.0,0.0,1.0,17.0,28.0,60.0,17.0,28.0,61.0,0.0,1.0,0.0,0.0,28.0,11.0,17.0,65.0,2.0,7.0,28.0,4.0,4.0,100.0,16.0,27.0,59.0,0.0,0.0,,1.0,1.0,100.0,64.0,11.0,23.0,94.0,0.0,5.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,b8a0047c927faa75,Montel Jackson,cc1a8b4b38b92c6d,Jesse Strader,8c39367b53eadf8a,bantamweight,0,KO/TKO,1,118,3.0,Keith Peterson,2.0,15.0,26.0,57.0,15.0,26.0,57.0,0.0,0.0,,0.0,16.0,11.0,22.0,50.0,2.0,2.0,100.0,2.0,2.0,100.0,5.0,12.0,42.0,3.0,4.0,75.0,7.0,10.0,70.0,73.0,13.0,13.0,33.0,20.0,46.0,0.0,14.0,25.0,56.0,14.0,25.0,56.0,0.0,0.0,,0.0,1.0,3.0,7.0,43.0,3.0,7.0,43.0,8.0,11.0,73.0,12.0,22.0,55.0,0.0,1.0,0.0,2.0,2.0,100.0,21.0,21.0,57.0,85.0,0.0,14.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,9e45cc594a5a2506,Tai Tuivasa,c62fbc117d57b943,Harry Hunsucker,f703250471acaf96,heavyweight,0,KO/TKO,1,49,3.0,Herb Dean,1.0,14.0,18.0,77.0,14.0,18.0,78.0,0.0,0.0,,0.0,10.0,10.0,14.0,71.0,0.0,0.0,,4.0,4.0,100.0,9.0,10.0,90.0,0.0,0.0,,5.0,8.0,62.0,71.0,0.0,28.0,64.0,0.0,35.0,0.0,2.0,6.0,33.0,2.0,6.0,33.0,0.0,0.0,,0.0,0.0,1.0,5.0,20.0,0.0,0.0,,1.0,1.0,100.0,2.0,6.0,33.0,0.0,0.0,,0.0,0.0,,50.0,0.0,50.0,100.0,0.0,0.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,f3ad8ad8d242678e,Montana De La Rosa,80d8aed0ca9b00f3,Mayra Bueno Silva,cc8c623cca88f54f,women's flyweight,0,Decision - Majority,3,300,3.0,Jerin Valel,0.0,30.0,72.0,41.0,107.0,156.0,69.0,3.0,12.0,25.0,0.0,552.0,19.0,56.0,34.0,11.0,16.0,69.0,0.0,0.0,,23.0,63.0,37.0,5.0,6.0,83.0,2.0,3.0,67.0,63.0,36.0,0.0,76.0,16.0,6.0,0.0,52.0,80.0,65.0,111.0,142.0,78.0,0.0,0.0,,1.0,64.0,28.0,53.0,53.0,22.0,23.0,96.0,2.0,4.0,50.0,20.0,40.0,50.0,29.0,36.0,81.0,3.0,4.0,75.0,53.0,42.0,3.0,38.0,55.0,5.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,55bf7f19a132e0fc,Bruno Silva,294aa73dbf37d281,JP Buys,0b362247806341e5,flyweight,0,KO/TKO,2,176,3.0,Mark Smith,3.0,37.0,61.0,60.0,62.0,89.0,70.0,1.0,2.0,50.0,0.0,231.0,29.0,51.0,56.0,4.0,6.0,67.0,4.0,4.0,100.0,26.0,43.0,60.0,1.0,2.0,50.0,10.0,16.0,62.0,78.0,10.0,10.0,70.0,2.0,27.0,0.0,17.0,56.0,30.0,37.0,76.0,49.0,0.0,1.0,0.0,1.0,62.0,8.0,42.0,19.0,4.0,7.0,56.0,5.0,7.0,71.0,15.0,53.0,28.0,2.0,3.0,67.0,0.0,0.0,,47.0,23.0,29.0,88.0,11.0,0.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,a043e279434d5c8c,Leonardo Santos,9c65736747ca92ec,Grant Dawson,99bd51917728c25d,lightweight,0,KO/TKO,3,299,3.0,Chris Tognoni,0.0,30.0,67.0,44.0,74.0,115.0,64.0,1.0,2.0,50.0,0.0,81.0,14.0,45.0,31.0,6.0,10.0,60.0,10.0,12.0,83.0,28.0,65.0,43.0,2.0,2.0,100.0,0.0,0.0,,46.0,20.0,33.0,93.0,6.0,0.0,0.0,46.0,84.0,54.0,75.0,132.0,56.0,1.0,13.0,7.0,0.0,498.0,16.0,48.0,33.0,23.0,27.0,85.0,7.0,9.0,78.0,33.0,68.0,49.0,9.0,11.0,82.0,4.0,5.0,80.0,34.0,50.0,15.0,71.0,19.0,8.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,dcfbbebc0aee6ded,Marion Reneau,c7d297714d9ab1a4,Macy Chiasson,9cdd2da1a9104a0b,women's bantamweight,0,Decision - Unanimous,3,300,3.0,Mark Smith,0.0,30.0,63.0,47.0,59.0,93.0,63.0,2.0,4.0,50.0,0.0,135.0,14.0,40.0,35.0,7.0,13.0,54.0,9.0,10.0,90.0,25.0,54.0,46.0,5.0,9.0,56.0,0.0,0.0,,46.0,23.0,30.0,83.0,16.0,0.0,0.0,51.0,138.0,36.0,92.0,184.0,50.0,1.0,1.0,100.0,0.0,228.0,29.0,110.0,26.0,15.0,20.0,75.0,7.0,8.0,88.0,36.0,119.0,30.0,13.0,15.0,87.0,2.0,4.0,50.0,56.0,29.0,13.0,70.0,25.0,3.0
UFC Fight Night: Brunson vs. Holland,c36e1f4fa755ffb4,68cf99b6551dc3b3,Trevin Giles,b27a1fcb56a3035a,Roman Dolidze,327d5f279895110d,middleweight,0,Decision - Unanimous,3,300,3.0,Herb Dean,0.0,27.0,57.0,47.0,43.0,73.0,59.0,1.0,2.0,50.0,1.0,75.0,22.0,51.0,43.0,4.0,4.0,100.0,1.0,2.0,50.0,15.0,42.0,36.0,4.0,5.0,80.0,8.0,10.0,80.0,81.0,14.0,3.0,55.0,14.0,29.0,0.0,32.0,67.0,47.0,75.0,110.0,68.0,1.0,3.0,33.0,2.0,255.0,10.0,37.0,27.0,7.0,14.0,50.0,15.0,16.0,94.0,28.0,59.0,47.0,3.0,6.0,50.0,1.0,2.0,50.0,31.0,21.0,46.0,87.0,9.0,3.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,4a704dae3091adaf,Jairzinho Rozenstruik,2cd428e9606856fd,Ciryl Gane,787bb1f087ccff8a,heavyweight,0,Decision - Unanimous,5,300,5.0,Herb Dean,0.0,42.0,104.0,40.0,49.0,111.0,44.0,0.0,0.0,,0.0,0.0,14.0,69.0,20.0,5.0,6.0,83.0,23.0,29.0,79.0,38.0,97.0,39.0,4.0,7.0,56.0,0.0,0.0,,33.0,11.0,54.0,90.0,9.0,0.0,0.0,102.0,176.0,57.0,128.0,202.0,63.0,2.0,14.0,14.0,0.0,269.0,33.0,83.0,40.0,23.0,32.0,72.0,46.0,61.0,75.0,98.0,172.0,56.0,3.0,3.0,100.0,1.0,1.0,100.0,32.0,22.0,45.0,96.0,2.0,0.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,6a0341234ecc4e87,Alex Caceres,7aa3d6964eff4877,Kevin Croom,35b3772629e27a49,featherweight,0,Decision - Unanimous,3,300,3.0,Chris Tognoni,0.0,48.0,68.0,70.0,97.0,121.0,80.0,1.0,1.0,100.0,1.0,224.0,33.0,49.0,67.0,11.0,13.0,85.0,4.0,6.0,67.0,30.0,46.0,65.0,12.0,14.0,86.0,6.0,8.0,75.0,68.0,22.0,8.0,62.0,25.0,12.0,0.0,16.0,51.0,31.0,26.0,67.0,39.0,1.0,16.0,6.0,0.0,452.0,10.0,44.0,23.0,1.0,2.0,50.0,5.0,5.0,100.0,14.0,46.0,30.0,2.0,5.0,40.0,0.0,0.0,,62.0,6.0,31.0,87.0,12.0,0.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,3eac2d47ac252f4b,Alexander Hernandez,262a7d06203657e6,Thiago Moises,d945aae53e3e54e6,lightweight,0,Decision - Unanimous,3,300,3.0,Mark Smith,0.0,50.0,205.0,24.0,50.0,205.0,24.0,0.0,0.0,,0.0,0.0,15.0,152.0,10.0,18.0,33.0,55.0,17.0,20.0,85.0,50.0,204.0,25.0,0.0,1.0,0.0,0.0,0.0,,30.0,36.0,34.0,100.0,0.0,0.0,0.0,53.0,183.0,28.0,53.0,183.0,28.0,0.0,1.0,0.0,0.0,0.0,36.0,155.0,23.0,5.0,11.0,45.0,12.0,17.0,71.0,53.0,183.0,28.0,0.0,0.0,,0.0,0.0,,67.0,9.0,22.0,100.0,0.0,0.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,c2ee423d1f0b4f6f,Pedro Munhoz,6bd02119599741a4,Jimmie Rivera,9c907996820d2d69,bantamweight,0,Decision - Unanimous,3,300,3.0,Herb Dean,0.0,94.0,194.0,48.0,94.0,194.0,48.0,0.0,0.0,,0.0,3.0,35.0,115.0,30.0,19.0,27.0,70.0,40.0,52.0,77.0,93.0,193.0,48.0,1.0,1.0,100.0,0.0,0.0,,37.0,20.0,42.0,98.0,1.0,0.0,0.0,65.0,193.0,33.0,65.0,193.0,34.0,1.0,5.0,20.0,0.0,4.0,48.0,168.0,28.0,4.0,8.0,50.0,13.0,17.0,76.0,65.0,193.0,34.0,0.0,0.0,,0.0,0.0,,73.0,6.0,20.0,100.0,0.0,0.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,3a4e2dffcdd1c838,Nikita Krylov,1091d4d957141094,Magomed Ankalaev,d802174b0c0c1f4e,light heavyweight,0,Decision - Unanimous,3,300,3.0,Mark Smith,0.0,47.0,120.0,39.0,58.0,132.0,44.0,1.0,6.0,16.0,0.0,104.0,18.0,78.0,23.0,22.0,34.0,65.0,7.0,8.0,88.0,45.0,116.0,39.0,2.0,4.0,50.0,0.0,0.0,,38.0,46.0,14.0,95.0,4.0,0.0,0.0,43.0,92.0,46.0,89.0,143.0,62.0,3.0,9.0,33.0,0.0,359.0,37.0,83.0,45.0,4.0,7.0,56.0,2.0,2.0,100.0,29.0,76.0,38.0,2.0,2.0,100.0,12.0,14.0,86.0,86.0,9.0,4.0,67.0,4.0,27.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,a7315147a7022a93,Alexis Davis,4c2d90e335e6df19,Sabina Mazo,70d2329a92864fdb,women's bantamweight,0,Decision - Unanimous,3,300,3.0,Chris Tognoni,0.0,49.0,83.0,59.0,128.0,196.0,65.0,3.0,3.0,100.0,0.0,530.0,8.0,37.0,22.0,4.0,5.0,80.0,37.0,41.0,90.0,46.0,78.0,59.0,0.0,0.0,,3.0,5.0,60.0,16.0,8.0,75.0,93.0,0.0,6.0,0.0,64.0,165.0,38.0,71.0,173.0,41.0,0.0,1.0,0.0,0.0,0.0,50.0,149.0,34.0,5.0,7.0,71.0,9.0,9.0,100.0,64.0,165.0,39.0,0.0,0.0,,0.0,0.0,,78.0,7.0,14.0,100.0,0.0,0.0
UFC Fight Night: Edwards vs. Muhammad,8c90c1563972e44d,2c13b938e0f8190b,Leon Edwards,f1fac969a1d70b08,Belal Muhammad,b1b0729d27936f2f,welterweight,0,Could Not Continue,2,18,5.0,Herb Dean,0.0,19.0,39.0,48.0,20.0,40.0,50.0,0.0,1.0,0.0,0.0,19.0,10.0,29.0,34.0,5.0,6.0,83.0,4.0,4.0,100.0,19.0,38.0,50.0,0.0,1.0,0.0,0.0,0.0,,52.0,26.0,21.0,100.0,0.0,0.0,0.0,8.0,26.0,30.0,14.0,32.0,44.0,0.0,0.0,,0.0,33.0,7.0,23.0,30.0,1.0,3.0,33.0,0.0,0.0,,6.0,23.0,26.0,2.0,3.0,67.0,0.0,0.0,,87.0,12.0,0.0,75.0,25.0,0.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,bc86601cf781a89c,Dustin Jacoby,e4277e87a789d687,Maxim Grishin,950d0ef5c17157c5,light heavyweight,0,Decision - Unanimous,3,300,3.0,Chris Tognoni,0.0,57.0,137.0,41.0,60.0,141.0,43.0,0.0,0.0,,0.0,48.0,25.0,88.0,28.0,7.0,15.0,47.0,25.0,34.0,74.0,55.0,133.0,41.0,2.0,4.0,50.0,0.0,0.0,,43.0,12.0,43.0,96.0,3.0,0.0,2.0,66.0,156.0,42.0,80.0,172.0,47.0,0.0,2.0,0.0,0.0,76.0,31.0,110.0,28.0,8.0,16.0,50.0,27.0,30.0,90.0,59.0,144.0,41.0,2.0,5.0,40.0,5.0,7.0,71.0,46.0,12.0,40.0,89.0,3.0,7.0
UFC Fight Night: Rozenstruik vs. Gane,81b57acd6975ac06,11a83369d49ad138,Vince Cachero,ed2a8cc402173781,Ronnie Lawrence,e7e01e266a9d4342,bantamweight,0,KO/TKO,3,158,3.0,Jerin Valel,0.0,15.0,46.0,32.0,23.0,55.0,42.0,0.0,2.0,0.0,1.0,36.0,8.0,36.0,22.0,3.0,6.0,50.0,4.0,4.0,100.0,10.0,38.0,26.0,5.0,7.0,71.0,0.0,1.0,0.0,53.0,20.0,26.0,66.0,33.0,0.0,0.0,77.0,121.0,63.0,102.0,151.0,68.0,8.0,9.0,88.0,0.0,469.0,53.0,89.0,60.0,14.0,19.0,74.0,10.0,13.0,77.0,22.0,46.0,48.0,5.0,7.0,71.0,50.0,68.0,74.0,68.0,18.0,12.0,28.0,6.0,64.0
UFC Fight Night: Edwards vs. Muhammad,8c90c1563972e44d,d15a87087b6f1452,Dan Ige,82a5152216251682,Gavin Tucker,da816417a579a0bd,featherweight,0,KO/TKO,1,22,3.0,Mike Beltran,1.0,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,,0.0,1.0,1.0,4.0,25.0,0.0,0.0,,0.0,0.0,,1.0,4.0,25.0,0.0,0.0,,0.0,0.0,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,100.0,100.0,0.0,0.0
UFC Fight Night: Edwards vs. Muhammad,8c90c1563972e44d,70aa6b8f863e6861,Jonathan Martinez,f2477cf43c4975cc,Davey Grant,113df4fde64735c6,bantamweight,0,KO/TKO,2,183,3.0,Chris Tognoni,1.0,29.0,71.0,40.0,29.0,71.0,41.0,0.0,0.0,,0.0,25.0,16.0,57.0,28.0,5.0,6.0,83.0,8.0,8.0,100.0,26.0,66.0,39.0,0.0,0.0,,3.0,5.0,60.0,55.0,17.0,27.0,89.0,0.0,10.0,1.0,48.0,110.0,43.0,49.0,111.0,44.0,0.0,1.0,0.0,0.0,3.0,14.0,64.0,22.0,19.0,30.0,63.0,15.0,16.0,94.0,46.0,108.0,43.0,0.0,0.0,,2.0,2.0,100.0,29.0,39.0,31.0,95.0,0.0,4.0
